Country Name,Country Code,Series Name,Series Code,2017 [YR2017]
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.594098772522404
United Kingdom,GBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.8050998760133
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.55775577557747
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,66458.0233734963
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.5390243902439
United States,USA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,88.1673889160156
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.058
United States,USA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,15.2550825454735
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.3
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.355
United States,USA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.940362226343714
United States,USA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.3087442284361
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.13011000365961
Uruguay,URY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,29859.1279426465
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.625
Uruguay,URY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,59.7518882751465
Uruguay,URY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,95.24
Uruguay,URY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.88609028702901
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8
Uruguay,URY,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.3
Uruguay,URY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.89
Uruguay,URY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.40639555315725
Uruguay,URY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.0318920627982
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.2180938256186
Uzbekistan,UZB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8047.05375469459
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.01
Uzbekistan,UZB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,8.64750289916992
Uzbekistan,UZB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Uzbekistan,UZB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.55
Uzbekistan,UZB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.70887959456401
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Uzbekistan,UZB,Individuals using the Internet (% of population),IT.NET.USER.ZS,48.7
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.83
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.4562457149834
Uzbekistan,UZB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.7253778434458
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.8757425441634
Vanuatu,VUT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3465.91968554489
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.71
Vanuatu,VUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Vanuatu,VUT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,80
Vanuatu,VUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.163
Vanuatu,VUT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.681850007360677
Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.8
Vanuatu,VUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.8
Vanuatu,VUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.287
Vanuatu,VUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.3702325875497
Vanuatu,VUT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,10.1697773187619
Vanuatu,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.08452624403546
"Venezuela, RB",VEN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.943
"Venezuela, RB",VEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
"Venezuela, RB",VEN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
"Venezuela, RB",VEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.183
"Venezuela, RB",VEN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.97159149929481
"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.2
"Venezuela, RB",VEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,61.6
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.045
"Venezuela, RB",VEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
"Venezuela, RB",VEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Viet Nam,VNM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,10290.5487142244
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.963
Viet Nam,VNM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Viet Nam,VNM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97
Viet Nam,VNM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.213
Viet Nam,VNM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.42079237292859
Viet Nam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Viet Nam,VNM,Individuals using the Internet (% of population),IT.NET.USER.ZS,58.1
Viet Nam,VNM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.874
Viet Nam,VNM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.9298794852362
Viet Nam,VNM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.3903640729728
Viet Nam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.52025688811617
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,43277.1546523522
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.3682926829268
Virgin Islands (U.S.),VIR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Virgin Islands (U.S.),VIR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Virgin Islands (U.S.),VIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,95.603
Virgin Islands (U.S.),VIR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.00186426301022548
Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,64.4
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.217
Virgin Islands (U.S.),VIR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Virgin Islands (U.S.),VIR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
West Bank and Gaza,PSE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,6426.79521615335
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.833
West Bank and Gaza,PSE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,45.6631011962891
West Bank and Gaza,PSE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
West Bank and Gaza,PSE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.894
West Bank and Gaza,PSE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9
West Bank and Gaza,PSE,Individuals using the Internet (% of population),IT.NET.USER.ZS,63.3
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,25.677
West Bank and Gaza,PSE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.0405505952381
West Bank and Gaza,PSE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.2317708333333
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.212570934228881
"Yemen, Rep.",YEM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.957
"Yemen, Rep.",YEM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
"Yemen, Rep.",YEM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,56
"Yemen, Rep.",YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.016
"Yemen, Rep.",YEM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.314049886976552
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.2
"Yemen, Rep.",YEM,Individuals using the Internet (% of population),IT.NET.USER.ZS,26.7
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.603
"Yemen, Rep.",YEM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.9610663621827
"Yemen, Rep.",YEM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.9240409654207
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Zambia,ZMB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3612.50597664593
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.12
Zambia,ZMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Zambia,ZMB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Zambia,ZMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.976
Zambia,ZMB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.405772040189619
Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.3
Zambia,ZMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.2
Zambia,ZMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.529
Zambia,ZMB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.0242711937365
Zambia,ZMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.3040449214626
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.57731154205644
Zimbabwe,ZWE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3453.50970838715
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.709
Zimbabwe,ZWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,8.54207611083984
Zimbabwe,ZWE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
Zimbabwe,ZWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.237
Zimbabwe,ZWE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.714627028745081
Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,44
Zimbabwe,ZWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,24.4
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.344
Zimbabwe,ZWE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.24774182903909
Zimbabwe,ZWE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.0156264230099
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.893962316050027
Africa Eastern and Southern,AFE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4085.879142873
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.9248101271544
Africa Eastern and Southern,AFE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,8.89616012573242
Africa Eastern and Southern,AFE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,73.2608200432553
Africa Eastern and Southern,AFE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.3962894579202
Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.01287268706958
Africa Eastern and Southern,AFE,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.2237441730368
Africa Eastern and Southern,AFE,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Africa Eastern and Southern,AFE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.34633063442169
Africa Eastern and Southern,AFE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.446983160879
Africa Eastern and Southern,AFE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.2854839868401
Africa Eastern and Southern,AFE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.39934341569381
Africa Western and Central,AFW,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4709.64546122443
Africa Western and Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.8266341483196
Africa Western and Central,AFW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,9.61843013763428
Africa Western and Central,AFW,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,64.0858104738621
Africa Western and Central,AFW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.0941365580819
Africa Western and Central,AFW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.495060473040885
Africa Western and Central,AFW,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.9007280475057
Africa Western and Central,AFW,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Africa Western and Central,AFW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.27419620395302
Africa Western and Central,AFW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.3095620048709
Africa Western and Central,AFW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.2821188314794
Africa Western and Central,AFW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.72548602374723
Arab World,ARB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,16054.9758759011
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.3208697263729
Arab World,ARB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,31.1787700653076
Arab World,ARB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84.7666604158036
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.8627472124114
Arab World,ARB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.71887556951708
Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.3510669396465
Arab World,ARB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Arab World,ARB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.1131075474704
Arab World,ARB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.02901648463872
Arab World,ARB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,40.9073562899986
Arab World,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.17183298510006
Caribbean small states,CSS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,19132.9393211206
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.4332461951409
Caribbean small states,CSS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Caribbean small states,CSS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90.0340982705483
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.2373572113306
Caribbean small states,CSS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.70506099504005
Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.7264156554545
Caribbean small states,CSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Caribbean small states,CSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.8687666228548
Caribbean small states,CSS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.98654191512453
Caribbean small states,CSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.1143657163588
Caribbean small states,CSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.51820700736147
Central Europe and the Baltics,CEB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,34765.9114396994
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.927648854983
Central Europe and the Baltics,CEB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,64.2809066772461
Central Europe and the Baltics,CEB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.1713092766649
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.2529741780182
Central Europe and the Baltics,CEB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.18196645499534
Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8690366431484
Central Europe and the Baltics,CEB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Central Europe and the Baltics,CEB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.2841808780617
Central Europe and the Baltics,CEB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.07701798818461
Central Europe and the Baltics,CEB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.013807750679
Central Europe and the Baltics,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.0759355367385
Early-demographic dividend,EAR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,10143.6843835615
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.5180253492573
Early-demographic dividend,EAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,30.693639755249
Early-demographic dividend,EAR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86.2825484144
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.6014670203505
Early-demographic dividend,EAR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.3350539601054
Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.5086728796454
Early-demographic dividend,EAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.74512514660323
Early-demographic dividend,EAR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.649529750088
Early-demographic dividend,EAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.9644454172832
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.60247741348943
East Asia & Pacific,EAS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,18492.0848234314
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.2011424337729
East Asia & Pacific,EAS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,47.1814498901367
East Asia & Pacific,EAS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94.8683079773254
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.1765611121294
East Asia & Pacific,EAS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.52618302588045
East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.6915359289014
East Asia & Pacific,EAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.86565024174878
East Asia & Pacific,EAS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.62138713155713
East Asia & Pacific,EAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.0415552294293
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.8003422246862
East Asia & Pacific (excluding high income),EAP,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,14861.3664538301
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.3757926446065
East Asia & Pacific (excluding high income),EAP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,44.4950103759766
East Asia & Pacific (excluding high income),EAP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94.7813786640595
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.6759933117768
East Asia & Pacific (excluding high income),EAP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.04782590343549
East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.4453072983769
East Asia & Pacific (excluding high income),EAP,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.91171481452964
East Asia & Pacific (excluding high income),EAP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.2096496415768
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.2794135314325
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.91263557371478
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,15028.6218717963
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.4057549374554
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,44.7328414916992
East Asia & Pacific (IDA & IBRD countries),TEA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94.7330590777099
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.5887621075747
East Asia & Pacific (IDA & IBRD countries),TEA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.08836174076812
East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1121893727336
East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.9281651171289
East Asia & Pacific (IDA & IBRD countries),TEA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.19579755910054
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.2724664263046
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.88291164981212
Euro area,EMU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,52727.9437235808
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8863805892422
Euro area,EMU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,73.6465225219727
Euro area,EMU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94.2279617516726
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.5330323551854
Euro area,EMU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.00903625726849
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Euro area,EMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.07353382127944
Euro area,EMU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.5461417284133
Euro area,EMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.6740914583313
